prediction,uncertainty
167.12,48.174532691039154
182.21,35.51261606809615
174.58,38.93126763926395
176.665,51.95645075445397
170.25,46.66880649855961
179.12,46.668893280213965
182.345,50.712187637687244
172.665,37.608413619827154
184.015,40.14691488769717
168.26,44.96490186801257
175.435,45.108378102077666
155.125,37.41202179781253
150.36,50.720906931954595
168.1,68.13780154950705
166.23,57.21151195345218
184.585,44.81453754084718
181.895,41.83651485245874
185.67,46.04879042928271
187.19,54.52718496309889
169.49,41.46709418321953
152.67,56.871531542591676
172.905,50.21788501121888
177.64,51.98452077301473
174.795,57.11491026868555
156.17,43.16423403698948
182.82,39.59264578176103
175.765,41.66953053491243
173.31,52.1923739640189
171.83,44.223761712455
193.915,53.27511403084935
178.595,43.07308875620601
184.82,49.567707229606654
147.64,44.10930060656143
171.145,43.41974176569916
183.495,61.37279507240975
149.555,53.83722666519886
181.655,48.48129510440083
187.895,60.68124895715313
159.96,38.42145754653251
160.26,40.204134115784655
155.795,41.725207908409494
188.03,43.06482439300085
160.8,48.31583591329038
158.93,49.85955374850442
193.61,44.7193235637571
180.015,64.45513769281705
155.19,52.58682249385298
188.48,54.698442390985896
175.455,39.88004482194069
160.51,66.73537217997664
183.695,38.256005737661646
185.5,48.506494410542594
173.62,45.53773819591834
209.425,47.54896818018241
161.2,69.4369498178023
152.925,48.75642906325279
175.225,41.7140788583423
172.6,41.3584332391835
165.02,41.675527591141545
166.255,41.991308326843054
158.765,55.90125020963307
162.125,42.60586080576239
159.745,46.33465198962867
165.82,41.798775101670145
183.51,45.904247080199454
161.92,46.856734841429144
167.61,50.60462330657152
166.6,53.514484020683604
165.42,39.35001397712586
162.43,62.55177935119033
175.42,49.53053199795052
176.075,57.9409127905317
173.655,48.86200952682974
166.74,43.24826470507227
167.405,41.15131802263445
148.56,42.02292707558578
167.335,41.21932526133828
167.785,57.154604145248
171.96,44.19602244546448
151.705,67.20526746468613
169.545,55.05568067874557
170.405,39.67872194262311
181.53,60.895723166738065
181.58,36.94757908172065
154.89,54.64300412678643
156.65,61.37008636135361
164.035,66.57862851546282
168.895,44.423011773179
148.905,58.38866306912669
152.13,62.96763533752876
161.01,48.70359226997533
186.935,60.594065509751
156.03,59.09077000682933
164.135,45.85669825663424
176.76,48.73214955242586
185.8,70.53410522577
169.225,75.06053806761578
163.97,48.550273943614364
159.295,45.315096546294576
157.77,47.60207033312732
146.205,47.12666946644967
151.025,53.393486260029874
171.19,51.99147910956179
156.355,45.262114124287216
166.635,56.35522846196261
164.87,59.99852581522317
141.74,51.75917696409015
173.635,71.57263286340667
143.305,51.96933687281379
149.48,51.43753104494809
153.545,50.26766331350603
157.045,46.98779602194598
175.315,69.19382757876605
162.825,51.83699812874972
149.64,55.26554441964723
159.81,48.79952766164852
141.075,43.83719168696829
144.61,51.86181543293679
148.28,48.81999180663595
159.25,56.40910830708105
157.85,61.116753022391514
158.38,52.51557483261514
155.72,46.47581736774512
150.595,44.52517237473654
151.72,55.1888720667491
143.855,44.88545393554575
164.615,69.88531158262086
149.33,55.07622990002132
144.44,48.65404813579238
159.705,51.20173800761066
159.25,46.81685059890296
149.075,56.492471843600526
144.335,50.080063648122504
137.09,51.47068971754702
155.135,63.37252381750312
143.865,47.283049552667364
150.115,62.12126668863089
161.68,73.7457632681363
181.015,69.19584362517733
145.97,49.53018372669336
151.55,55.591613576150124
162.335,44.544727802513286
157.115,62.17428548041384
177.905,83.1516444515681
161.04,60.19766108413181
156.71,65.00227611399465
156.62,57.68531528907508
174.935,65.35993248925519
154.455,62.54660642273089
159.27,71.72821690241575
156.02,61.20955480968635
132.15,50.43329753248341
150.49,57.368195892846416
157.815,66.43824783210344
152.405,63.37831628404151
151.61,67.91095566990646
145.15,55.5192534171705
147.79,53.6920468970964
142.21,44.78488472688079
158.26,59.495986419253526
155.03,60.34964042974903
154.58,61.97663753383205
146.315,57.79840633616119
144.87,69.12874293663961
141.135,53.838525007655996
142.895,62.77709753564588
154.64,66.27458336345845
162.42,67.53053827713798
167.32,59.25088691319314
150.42,63.79697171496465
148.605,62.669043195185274
128.345,43.63411480710936
124.5,51.81370475077033
129.125,47.64073230965284
141.8,62.90588207791062
164.66,72.5825350893726
140.06,57.42452786048832
113.735,44.77995952432293
131.31,50.75819047208047
128.32,50.87334862184718
166.355,61.509990855144835
128.41,56.1134734266201
130.79,48.98832411912047
144.06,58.65958063266391
115.635,51.7317289001634
150.51,69.88733719351451
97.97,44.57913301086059
153.69,63.035576462819805
131.535,52.808321077269646
120.72,49.98661420820578
152.215,62.55532571252425
145.335,66.76056302189188
144.535,52.48636751576547
133.425,53.776708480530864
156.53,74.90092856567264
112.62,48.54354333997467
120.865,45.12811512793326
164.74,76.63577754547804
137.235,50.12873203064287
136.075,53.867516881697824
132.325,55.44816836469893
118.775,39.22249832685316
146.78,57.479836464624704
148.24,52.72961596674113
123.06,50.32709409453321
132.495,53.85898230564704
137.5,58.80093536670994
106.595,44.408793892651474
133.63,53.37755239798843
115.4,48.76556161883095
98.395,42.004273294511364
104.71,49.975653072271115
134.755,55.957349606642374
99.465,39.666721253463834
124.355,52.90292028801435
116.835,47.29532508610128
106.405,49.18039218021752
93.685,43.4264409663053
110.865,43.67043364794995
121.14,42.90256868766716
104.955,42.87881732277605
109.74,38.066683596026586
120.935,45.2853262658005
119.765,56.55024115775283
112.575,49.11806566834654
133.98,42.462684795005615
96.9,41.39069943840039
104.09,46.333593644352696
102.775,38.647178098795244
118.395,55.009353522832846
76.825,37.42919148205048
115.915,48.22165255359878
81.26,39.52268209522222
79.75,38.43783942939561
52.48,21.16505610670569
87.4,36.48999862976154
73.01,31.48205679430745
71.925,37.21074273647332
74.69,35.433372687340956
94.955,67.2166123439734
81.955,44.3192167688013
72.635,42.26773917540421
56.24,25.977343975087223
66.265,24.947440249452445
56.72,24.621364706287093
48.93,22.52587623156977
43.31,18.128538275327106
77.775,35.83342538747862
46.61,21.90337645204502
69.345,39.977943606443795
48.69,23.574857369663988
73.93,30.254009651614773
56.94,22.706307493733984
44.17,21.613447203072443
40.185,21.36236819736988
51.2,19.993749023132192
32.5,15.322532427767937
27.56,10.98346029264002
48.37,21.31954736855358
39.09,21.315531895779657
34.965,13.182328132769266
19.35,9.035347253979777
28.17,14.596612620741842
21.875,13.046048252248648
26.625,11.299308607167077
22.375,8.748964224409653
36.46,15.557904743248692
22.495,9.385625978058153
28.455,10.563994273001098
24.145,11.397981180893394
15.725,7.457839834697441
148.765,49.74454517834091
153.385,59.22099944276522
173.49,54.303129744058
182.71,58.27474495868688
142.39,45.80172376668808
166.44,49.402595073538386
144.7,60.94628782788987
170.67,68.7907050407248
141.835,52.568125085454604
177.995,71.05431003816729
153.43,66.3069762543882
165.36,38.700005167958324
151.965,56.608601599050296
164.9,59.717250439048215
167.415,66.86899711375969
158.535,52.07474219811366
154.68,60.76707661225772
166.3,51.17958577401738
157.775,49.00239152327157
148.025,55.824854455699224
165.92,48.16143270294189
158.235,53.56351160071565
157.64,66.00848733306951
136.92,54.07840234326456
171.16,60.56487761070765
152.15,70.50324460618819
158.0,38.78491974982029
140.24,48.38638651521727
164.73,44.514010154107666
178.095,57.775998260523366
164.78,63.741600230932406
134.82,49.111379536722445
146.16,60.090801292710346
147.48,44.27097920760281
143.745,62.26210705557596
173.93,47.62966617560951
148.63,43.405565311374524
146.81,45.75755566024043
142.58,39.28923007644716
135.315,48.739570935739685
160.51,71.03618725691858
149.03,50.700188362569236
159.765,62.506397872537796
158.89,71.29346323471736
136.455,53.83240636456817
158.095,65.56482269479572
146.15,60.269623360362914
158.86,72.45433320374981
138.14,56.36187008962709
161.2,67.52436597258799
137.085,48.43519149337599
168.33,48.34078092046095
161.165,61.839370751973235
163.17,53.14622376048934
136.69,40.39769671652086
157.08,40.7844774393396
149.205,51.967614674910756
131.305,49.58368658137472
140.66,59.003935461967274
150.3,60.459655969911026
149.735,65.8291331782517
139.7,61.352506061284906
147.72,63.4283185966647
160.435,66.26277820164196
131.365,56.573596093937695
162.8,57.99448249618233
165.93,51.05599964744592
133.475,53.597662029234066
145.685,54.46903501072881
159.99,67.03193194291808
135.855,49.9932392929284
161.795,69.28299196050932
132.0,44.09637173283081
130.565,54.59776346151918
175.31,58.16497141751212
158.68,56.20380414171269
180.435,49.03331291071407
177.21,61.12361164067451
166.735,42.1004130027248
167.13,67.08713065856968
185.055,58.62219694791386
197.045,71.28613452137799
168.735,61.50028272292738
170.81,58.2385087377759
141.315,49.57706904406513
180.225,59.67892739485188
157.44,51.34682463405113
144.68,45.205725301116466
141.79,35.58926664037908
185.26,59.26198106712264
177.575,65.0887423061776
160.785,50.43995217087344
148.205,59.58265666282429
176.81,48.97391040135553
156.395,62.2244242641103
173.285,56.04180381643689
167.025,64.74931949449355
137.515,47.86679198567622
182.6,74.53958679788886
139.19,43.54174893134174
161.9,55.11306560154315
149.95,47.103688815208535
176.315,64.24270989769965
158.16,60.23275188798866
153.98,53.3948461932423
140.315,52.24294952431379
155.19,48.546306759629
158.02,54.469070122409825
194.095,72.02545366049424
181.515,70.40404658114477
173.59,69.32071768237833
151.975,54.914883000876934
169.3,67.21019267938456
151.41,62.63091808364303
153.075,56.60573623759343
133.37,51.59557248446808
144.39,53.761676871169115
146.225,59.16404630347725
146.285,46.45604131864876
149.27,45.60512142292793
150.825,57.24503799457208
158.385,61.82351312405336
152.495,52.94676548194421
159.58,54.342557908144144
194.535,71.50789309579747
175.745,75.97690422095386
156.335,54.3504625095316
138.51,48.03332072634578
156.355,55.610781104026934
153.065,57.45216075135904
146.065,47.296308259736286
158.385,63.932673767018386
151.65,47.36515069119912
143.255,38.68087350358054
189.58,72.00835784823869
156.695,52.40975076262049
149.77,46.4822234838223
144.33,44.245803190811195
157.38,61.670702930970386
155.895,40.86470329024793
159.36,48.8011311344317
142.84,47.62692935724493
167.43,64.2656603482762
166.12,49.30745988184748
147.205,49.07273148093553
175.955,60.805451852609416
141.615,53.89774369117875
146.53,58.94810514342255
171.64,60.642974861066975
160.225,63.794077899127956
169.205,71.96834703534604
161.035,41.69860639158101
141.835,46.64544752706315
156.355,61.99410435678539
161.365,61.888947114973604
145.495,53.737696033603804
150.035,54.955106905546096
166.575,66.34865767293259
156.825,48.7241662319634
143.26,52.687592467297264
175.06,65.32783786411426
162.985,56.76402712105619
136.39,47.39607473198597
144.52,50.39453938672323
144.62,51.17924970141708
154.18,52.93786546509029
156.155,60.381627793559865
137.385,46.821007838362476
137.92,56.29266026756951
136.78,46.38870121053186
166.8,69.92124140774385
154.135,50.299371516948405
133.935,55.850700756570625
168.415,55.51146525718809
143.165,53.419357680526254
157.025,55.529851206355666
174.425,63.61347636311032
139.425,39.75807307956462
148.675,38.507263925134964
136.795,52.27038334468191
155.76,54.89610550849669
158.085,62.08878944704915
171.825,63.320884193131704
140.285,52.70430508981217
152.4,39.042540900919846
136.925,48.22260232505088
154.955,50.12497356607782
145.985,52.93066006578797
154.415,59.47707772747412
150.69,48.38857199794183
169.37,65.87938296614503
138.49,45.86316495838465
143.645,44.66115734057952
165.325,53.721777474316674
128.16,50.15629970402522
125.55,41.14969623217165
142.455,50.35819670123224
137.555,59.01446411685867
129.63,47.66920494407264
148.485,53.113084781435916
129.58,53.09089940846736
148.495,42.84623641581602
151.465,45.901184897560114
131.25,43.377154125184376
147.33,50.43600995320706
138.16,53.114163836024
136.0,48.885682975693406
152.405,45.87560326578826
141.155,43.90411114007433
145.425,52.31762967681163
110.895,39.22491523254066
141.05,49.64239619518785
158.13,41.57274467725218
145.365,55.047268551672936
138.49,51.28342714756884
111.285,44.560787414497064
148.045,53.41285402410174
143.24,43.268376442847966
219.525,38.60815166516001
204.075,40.533435272624025
215.995,33.37131964726597
217.17,38.83067215488291
225.41,42.61692034861272
210.215,41.37014352162679
202.44,41.99817138876407
184.565,40.83926756199235
213.905,46.402866021400015
215.855,48.790101198911245
229.535,40.2014772738515
206.045,47.55883698115421
206.465,46.438440703796246
197.605,39.167320242773826
191.51,44.48999775230383
211.74,41.62430059472471
220.94,44.277719001773356
196.55,43.16164385192021
213.535,45.63232160431902
201.97,38.87697390487073
205.11,41.69841603706309
180.185,49.21281108613895
224.99,38.71459543892975
204.34,43.07962859635633
213.56,44.452406009123955
207.47,60.88324153656735
210.63,47.875286944309785
217.255,38.3643060018033
186.735,57.61401543895375
215.635,45.21672008228815
215.805,49.41909524667566
193.64,38.893834987051605
207.86,40.25407308583815
204.81,50.22343974679551
199.75,44.76737093017637
210.92,43.39958064313526
224.335,37.571967941538546
202.31,45.0366950386016
214.395,44.11846523849169
187.72,42.49072369353103
214.275,31.78882468730167
218.35,36.15394169381812
203.32,41.04689513227524
174.635,47.1668503824455
212.735,49.62484030201004
211.85,43.97621516228972
192.715,46.13906994077798
197.685,37.90284652898776
184.135,68.92653172037598
218.26,43.16610244161501
178.1,43.55467827914698
206.76,53.518430470259496
180.74,44.685035526448885
206.7,42.06197807997148
198.24,42.26786486209115
188.86,45.92156791748295
191.71,45.519621044116796
169.955,58.651112308293
199.82,39.34663390939559
172.31,49.820717578132104
190.335,37.99674690022819
194.825,45.89492755196374
189.21,52.70394577258899
210.37,50.70989154001416
226.145,45.317479795328424
210.615,32.39454853829575
208.83,64.11061612556847
208.88,38.145846431820075
199.175,39.77353862808791
200.94,49.44983720903439
189.775,56.418032356685394
201.825,50.491725807304306
204.635,40.85207185688384
167.435,38.50176327131006
164.96,61.59600961101298
196.015,58.506450712720564
194.495,49.3340650565104
193.18,35.3876758208278
173.49,41.65116925129474
163.06,51.03936128126996
175.075,46.44996636166705
162.21,42.663167955509344
205.985,40.45361263224832
184.125,44.38568885350322
180.53,38.544767478868
176.095,48.58555315111685
177.23,52.18521917171567
195.965,46.719736461157396
199.455,40.69444648843378
176.075,61.43760554416162
209.14,45.116852727112935
161.07,49.10178306334709
181.935,48.462777210968845
171.245,40.68298139271506
180.68,35.27772101482747
150.94,58.825134083995074
190.905,43.90268756010274
164.445,37.726343249777074
169.545,54.297771363104765
196.0,46.2957881453594
168.195,54.38811428060362
187.84,41.916755599640574
193.64,42.982210273553875
186.605,49.94525978508871
167.435,49.97695243809892
186.87,41.30899538841388
171.945,44.5290015046374
148.065,41.794985046055466
179.13,37.38733876595124
173.085,51.428958525328916
154.975,57.490124151892395
174.845,62.405135806278004
170.645,66.35773485434838
157.25,48.19613573721445
172.505,51.283330381323736
172.97,58.244047764557045
162.52,61.42116573299467
160.48,47.401156104044574
149.22,40.711074660342724
148.27,39.592260607345985
136.11,39.54703402279368
167.125,42.85369733173557
158.945,49.28835536919446
186.735,72.54608724803845
170.6,40.517650474823924
171.61,51.202420841206305
169.775,38.47056504653912
175.77,47.08903375521735
138.47,42.289231489824914
146.07,39.35511529648974
175.515,46.16091176525873
157.635,43.725070325843966
155.07,47.91570828027068
147.095,42.19201316600098
119.325,38.11481831256712
153.085,49.576080674050864
122.085,60.29542084603108
140.245,40.96467960328752
114.99,39.8366652720832
122.35,38.92605168778358
124.52,63.82522698745381
127.875,57.212230991283676
120.68,39.591635480237485
141.43,38.84565741495439
104.515,33.10649143295014
115.51,35.56543125002141
108.48,27.318667610262395
114.29,30.73850842184767
127.26,37.918233081197236
94.61,25.998421105905642
115.97,38.76363115086099
88.275,21.161506917041617
92.565,20.88099075714561
93.945,17.3943086956625
94.86,18.677805010225374
92.07,21.320766871761435
95.765,22.348149252231163
84.52,15.106276841101515
74.59,22.800041666628598
80.81,20.184744239152497
80.305,11.058570205953389
77.56,16.95247474559393
77.745,11.983737939391027
65.795,11.248243196161791
69.165,13.169577631799733
76.73,12.1514237848904
68.15,15.182144117350491
64.105,13.669454085661211
66.775,10.655720294752486
66.05,13.476182693923384
59.29,10.91814544691542
60.01,10.73591635585896
60.47,11.786394698973897
55.54,9.45348612946568
48.055,9.931866642278276
59.395,8.553886543554338
63.035,16.017920433064962
46.955,10.299658974936989
50.6,11.454693361238435
50.145,9.277067155087323
45.895,11.59542905631353
49.76,9.827125724239004
48.565,8.308175190738341
46.5,10.447487736293352
41.39,6.7939605533149825
42.035,7.241116971849026
31.025,5.851014869234229
32.22,5.343369723311314
28.785,5.770509076329401
161.27,47.09296231922557
167.375,56.067409205348525
176.13,59.940162662441935
166.09,68.98349005378027
178.96,69.21920542739565
161.7,53.87559744448315
166.34,62.32434837204476
151.08,62.77430684603375
164.28,48.232785530176464
196.55,84.55452382930198
153.355,63.416078205767334
165.23,53.175342970215056
181.135,67.11055636038193
182.19,57.13820000665054
167.73,61.94680863450512
183.675,68.14381391586471
143.7,51.74591771338103
179.835,67.6077493709116
199.475,86.36381982636019
169.585,56.38770056492819
204.265,83.00599240416325
175.22,62.84633322637049
163.55,61.15993378021268
184.25,70.39053558540381
170.205,61.76651985501533
191.805,59.192626018787166
189.61,50.50443445876807
157.445,55.06457095991941
183.085,80.69186932399079
156.905,63.51476973901422
177.48,69.26788288954704
189.06,55.29110597555454
174.89,65.00890631290456
164.565,73.23152173074106
180.48,66.69467445006386
165.47,49.40161029764109
146.965,50.74203164044578
153.995,59.00588932471063
179.94,51.615563544341946
194.71,63.84509299860092
178.46,74.00485389486289
173.5,63.39108770166355
161.135,67.52138013251803
163.19,66.31767411482406
181.32,49.56377306057319
180.39,63.875174363754184
194.205,76.18623875084005
159.18,62.36912377130209
160.085,67.87869897839822
175.915,66.35192367218903
158.47,65.75134295206449
152.36,43.70446659095613
158.655,68.54995240698565
148.885,60.15581247892842
147.68,51.95207021861593
170.205,68.21255731168564
169.145,68.28048019016857
154.995,68.05545514505063
142.405,62.77548068314574
159.165,52.698745478426716
179.71,64.91699238258039
156.14,68.1571008773114
187.565,79.15349502706754
192.6,66.1660789226625
130.78,57.93791159508597
152.835,57.76406993105664
151.64,63.29407871199327
149.86,66.59782579033643
172.04,70.26242523568341
156.21,67.43490120108427
162.705,64.59317282035308
170.89,69.53839155459379
166.91,75.96994076606879
148.77,68.50428526741959
158.005,68.68147475848198
161.645,74.39609515962513
147.265,61.20575769484435
174.275,78.57989167083397
160.78,67.71197530717886
171.4,75.93148227184825
191.43,75.68411392095437
166.725,69.20281334599055
146.58,56.752124189319986
156.305,57.24763728748988
149.035,55.102030588717874
136.76,55.36354757419362
150.205,67.49268830769745
142.775,56.760412040435355
146.835,64.56057446305753
160.285,65.33309861777566
159.935,73.42575008128964
164.73,65.4794402847184
152.58,65.6437628415678
139.54,55.08809671789363
159.48,66.76316050038372
182.735,90.65481109681937
151.795,55.15707547540931
139.925,71.30721825313336
137.98,52.02028066052701
153.11,68.83689345111384
134.195,54.81146755013953
146.33,66.14258159461271
147.495,72.48248046942103
142.63,58.06869294206649
123.455,44.84783132995397
172.7,74.42002418704254
140.545,54.08574650497117
116.495,46.2659699455226
106.765,45.27592931127974
131.16,49.36511318735124
140.645,59.595461026826534
134.015,54.787907196752826
94.21,36.70198768459279
78.205,22.452905713960497
85.825,29.918127865894277
126.39,53.60977429536518
109.13,48.219426583069186
107.84,43.07997678736608
94.05,32.31187862071782
85.675,30.274566470884448
88.47,33.060990608268234
119.875,48.80306727040832
108.595,49.438254166181885
89.01,42.70280904109237
117.93,53.8318223730165
107.825,52.42026683449827
73.76,20.448775024436063
84.105,27.42123219332057
94.64,30.156100543671105
78.025,16.05815602738995
86.325,19.296356521374683
73.195,19.86371000090366
80.565,24.889471167543917
82.09,20.032271463815583
66.93,16.725582202123785
73.71,22.451411982323076
83.22,27.121791976195087
70.475,22.940561784751484
68.24,14.479723754271005
73.795,17.588148708718606
52.595,14.03855316619202
60.345,11.58473025149917
56.865,11.264403002378774
63.745,13.399625927614538
50.885,12.152439055597029
56.6,12.209422590769798
49.16,12.805248923781214
59.195,13.04710600094902
49.21,10.426691709262341
61.605,13.52179629339238
49.14,11.050357460281544
42.395,8.033615313170024
52.29,11.507210782809189
49.135,10.341023885476716
55.14,10.90001834860841
42.41,7.7924258097206165
39.82,7.667959311316147
36.18,11.774022252399554
46.74,12.879922360014437
34.785,5.334676653743885
33.955,8.60424168651718
32.665,6.625162262163848
40.215,7.627501229105116
34.705,7.584060587838157
193.425,43.92601023311816
203.91,49.94338694962528
195.32,40.88529809112317
224.935,38.31554221200581
206.955,44.13448736532463
219.14,36.11066878361575
198.125,41.0191342546378
222.86,42.433835556074825
202.22,50.21027384908394
224.975,38.09913876979372
236.53,39.64983102107751
191.715,49.250012944160744
207.955,41.929261560394785
178.98,45.20795947618073
214.225,41.478963041522626
204.345,42.6679736453467
201.35,40.53982609730831
209.95,38.87412378433758
198.0,44.89142457084649
209.71,49.50904866789504
223.195,39.75546471870251
184.69,54.200128228630604
207.47,52.36906625098446
196.45,42.00746957387461
207.38,41.98696940718631
226.69,41.546526930659326
203.5,41.27771796017798
198.44,39.42773643008181
193.205,39.22362776439732
180.9,49.15973962502242
212.915,44.047676158907635
177.305,40.701621282204464
209.645,40.79005975724968
227.255,38.92094519664188
189.785,46.86201846911846
165.4,55.99151721466387
201.545,39.08923093385183
185.45,60.037384186854766
206.965,41.50618959866108
194.97,40.33508522366105
186.645,48.11443624319005
210.3,36.06508006368486
210.795,48.64332405376918
194.675,46.92994113569717
195.49,33.20782889621062
192.595,41.21724123470661
194.655,53.06577027613938
180.45,47.038999776780976
168.16,43.093089933306025
200.15,52.524541882818944
199.075,39.11776290893948
181.005,41.18561611776615
177.415,50.62195941486264
205.22,40.58573148287462
210.755,58.35336301362587
201.755,48.20907564971558
162.68,40.804259581568196
198.385,40.086366447958355
179.155,45.475058823491366
172.995,45.83988410761964
186.135,50.222970591154805
203.43,41.009085578686104
196.705,49.42284871392988
181.82,57.3346980457733
178.42,36.63882640041844
188.19,38.109761216780136
217.34,41.48703893989063
215.19,33.06635601332569
164.815,54.006395686066696
188.305,43.9700122242421
182.04,59.495364525314066
182.865,53.01760815993116
172.725,60.60197500907048
198.435,43.03331006325217
181.795,51.53632675113739
172.23,51.87915862848972
165.305,51.65541573736484
161.185,43.45412264676391
186.62,36.54060207495218
179.745,42.24322401285203
217.6,35.86112100869128
188.515,43.222676629288
192.865,36.342767850013836
182.635,43.73147350593161
193.935,84.99235715639378
181.205,47.32190798139907
184.4,41.748532908354974
176.485,43.89179621523824
172.415,47.29146619634455
187.1,51.07572809074774
169.22,48.137527979737406
155.005,48.60015406354181
188.275,45.15373046604233
176.675,50.69920487542188
186.38,43.352573164692316
160.765,41.46263106702226
183.705,45.85769264801709
167.92,54.56971321163416
182.14,37.65501825786305
162.465,43.07387578335622
148.585,57.603930204457406
157.885,38.19190719249301
167.73,59.79780179906281
169.01,45.59122612959646
198.21,49.56486558036852
139.355,42.49587009345731
166.705,46.5122346807805
171.1,55.44808382622434
159.77,66.23418377242976
150.955,66.93058325608702
150.485,52.49142572839873
149.385,50.12052249328613
176.885,44.223769344098194
166.385,57.185372036911666
147.85,40.913292461008304
174.815,45.70886976288082
156.735,51.615450932836
150.345,56.324115394740126
155.385,50.52362590907349
173.55,47.25164018317248
166.05,42.723617590274365
175.375,75.89060794986426
149.77,57.34899388829763
186.705,45.93841502490044
178.215,61.4799867843187
160.575,55.0002215904627
171.63,64.51444101904626
173.005,69.59687475023571
163.775,53.256871622354964
159.46,59.193229342552364
159.355,57.89679589580066
190.21,46.228626412646086
166.48,70.19928489664265
175.745,57.24063220300768
175.12,63.12998970378499
142.105,51.576195817450504
164.545,58.00437892952565
158.14,50.22848195993983
180.685,74.96569732217529
178.105,79.39316075708281
156.595,72.30138985524411
189.475,51.48853634548179
172.69,56.65689631457056
179.03,80.29432794413314
179.6,53.925782330903644
157.715,67.00204306586478
167.005,58.98198856430663
161.945,52.69916484157981
168.01,64.59597433277092
173.37,65.00840791774554
158.52,56.57251629545922
181.025,60.02561432421997
162.07,57.71130825063664
164.16,69.89702711846907
171.05,59.69486996384193
174.21,70.82948467975748
161.84,59.76775384770621
176.395,64.76325327683901
166.505,59.34905201433298
169.165,74.12892670880915
149.125,56.6565033778118
146.56,65.79092946599857
189.39,67.41608042596363
163.735,61.68901664802251
181.425,64.00206539636045
175.275,61.06021106252422
175.265,72.94713685265515
177.13,64.23770777354997
166.08,66.7450642369906
142.535,57.2204401853044
160.955,52.88896836770405
170.22,70.28713680325868
158.305,59.35614521681811
144.29,60.60904140472774
174.27,68.24146173698216
177.595,75.0625803912975
132.72,52.57976416835663
152.29,64.10496002650653
164.26,61.784078855316785
163.75,67.78205883565356
161.35,60.2007267397994
145.31,63.3186694427481
153.99,65.97393348891667
189.29,70.24447238039448
187.33,67.91502852830145
154.83,63.259948624702496
164.17,66.82500355405902
170.56,61.61604011943641
164.36,68.69636380478958
150.055,59.51463664511446
189.655,86.16348399989403
125.505,57.67755174242401
138.75,62.64844371570614
161.395,65.51937862190086
164.91,65.72907956148481
149.83,63.429654736566235
161.055,63.9936869933277
151.14,59.08045700567995
171.85,71.03426989840891
153.99,48.46462524357329
164.855,72.34911177754705
153.235,63.12788429054154
148.17,56.43421922911666
144.74,60.55974240367936
147.61,58.319875685738566
163.2,64.71135912650884
183.305,81.0038392608647
149.085,56.25946831423133
145.99,62.02451047771355
160.505,67.3680189333188
164.835,61.91573124012992
173.62,71.08738003330829
152.53,66.52307193748648
141.105,58.66262843582786
183.36,73.11436520958107
144.245,56.581754788977676
184.615,76.1098993232812
161.115,69.43336211793292
173.49,67.91185389900647
168.66,66.72866250720152
158.865,65.2948449343438
146.605,55.37390156924109
147.73,53.580473122211245
134.415,44.87842215363636
155.875,60.9393089475094
155.795,61.15736239407322
166.99,70.96174955565849
127.51,56.33116277869649
171.48,60.76610568400777
154.98,55.96829102268534
148.285,56.942899250038195
140.205,52.19255670112358
140.135,64.45398959723128
135.51,53.61371000033481
140.015,44.387326738608635
141.835,40.576690044901405
140.05,48.00039062341058
79.64,33.39476605697366
106.98,47.53840131935445
139.37,51.97752495069382
137.56,48.628144114288375
126.005,48.438156189103644
163.675,44.69384045928478
105.545,45.21634632519529
138.685,50.36830129158616
123.335,49.24005254871283
139.35,56.23333086346567
125.355,44.82832781846765
143.465,45.39481000070383
124.235,52.60589106744605
142.735,48.55280398699956
142.085,48.76502614579428
133.995,55.032671886798305
147.375,50.41224429640085
134.8,54.406525343932785
142.16,46.319265970004324
136.54,49.02722101037341
137.36,49.564103946303725
149.575,49.03411440007866
90.235,44.803568775266086
140.15,46.08695585520916
127.045,52.23248964964241
118.05,58.53287537785921
128.91,56.06818973357355
154.395,44.06913857792093
137.525,46.387383791285316
142.23,55.31299214470323
110.43,51.83874130416362
150.82,50.964572008405995
133.485,49.74313796897017
135.545,45.72841540005515
124.395,54.358338596759936
105.39,50.255227588779256
84.8,41.77690749684567
132.89,47.523656214563296
120.9,50.367747616902605
123.38,52.07509577523596
104.97,46.8961522941915
141.655,46.63996113849152
133.05,50.67709048475455
148.315,47.621274394959215
117.24,54.2620714680153
94.555,57.07361014514498
78.44,35.952001335113465
142.05,52.069544841490604
134.18,57.02190456307121
135.04,48.99865712445597
98.625,43.214631492123125
91.63,47.62744061987794
139.475,62.824671706265185
64.0,32.37190139611821
115.615,46.620990712339
156.2,55.279381327941806
116.7,52.23246117119122
135.575,48.59109357690975
114.06,56.41548014508076
67.555,26.109518858071667
146.545,51.99440330458655
87.06,47.6821392137559
87.28,42.86387290014751
115.93,51.69279543611468
76.645,38.32869649492401
93.92,39.35598556763635
130.89,57.04207131582795
74.065,39.6088471809014
61.82,28.120768126066547
124.08,56.54479286371115
52.65,21.74436708667328
97.46,45.01709008809876
119.835,63.60839390363509
121.92,55.933474771374605
99.615,45.5677163680604
53.185,22.951269572727345
78.14,34.28630047117945
66.11,36.153670629688484
74.64,28.4857929501708
64.1,46.07927950825619
88.915,44.83400244234281
52.16,22.03529895417804
64.585,27.652174869257585
73.185,37.10176242444556
61.885,28.363740497332145
51.98,24.56826408194116
63.335,26.61320677783871
